order_details_id,order_id,order_date,order_time,item_id,order_date_new
1814,801,1/14/23,13:10:53,105,2023-01-14
1815,801,1/14/23,13:10:53,130,2023-01-14
1816,801,1/14/23,13:10:53,123,2023-01-14
1817,801,1/14/23,13:10:53,106,2023-01-14
1818,802,1/14/23,13:23:47,103,2023-01-14
1819,802,1/14/23,13:23:47,109,2023-01-14
1820,803,1/14/23,13:37:51,117,2023-01-14
1821,804,1/14/23,13:42:01,119,2023-01-14
1822,805,1/14/23,14:07:52,107,2023-01-14
1823,805,1/14/23,14:07:52,125,2023-01-14
1824,806,1/14/23,14:12:22,101,2023-01-14
1825,807,1/14/23,14:15:29,107,2023-01-14
1826,808,1/14/23,14:15:32,118,2023-01-14
1827,809,1/14/23,14:26:17,109,2023-01-14
1828,810,1/14/23,14:48:30,127,2023-01-14
1829,811,1/14/23,14:48:56,132,2023-01-14
1830,812,1/14/23,15:37:45,116,2023-01-14
1831,812,1/14/23,15:37:45,112,2023-01-14
1832,813,1/14/23,16:09:29,102,2023-01-14
1833,813,1/14/23,16:09:29,105,2023-01-14
1834,814,1/14/23,16:21:23,108,2023-01-14
1835,814,1/14/23,16:21:23,132,2023-01-14
1836,815,1/14/23,16:38:00,111,2023-01-14
1837,816,1/14/23,17:04:08,105,2023-01-14
1838,816,1/14/23,17:04:08,132,2023-01-14
1839,817,1/14/23,17:10:38,108,2023-01-14
1840,817,1/14/23,17:10:38,113,2023-01-14
1841,817,1/14/23,17:10:38,105,2023-01-14
1842,817,1/14/23,17:10:38,106,2023-01-14
1843,818,1/14/23,17:15:50,112,2023-01-14
1844,818,1/14/23,17:15:50,120,2023-01-14
1845,818,1/14/23,17:15:50,120,2023-01-14
1846,819,1/14/23,17:21:39,101,2023-01-14
1847,819,1/14/23,17:21:39,120,2023-01-14
1848,820,1/14/23,17:24:09,105,2023-01-14
1849,820,1/14/23,17:24:09,123,2023-01-14
1850,821,1/14/23,17:37:26,124,2023-01-14
1851,822,1/14/23,17:38:53,NULL,2023-01-14
1852,823,1/14/23,17:42:17,101,2023-01-14
1853,823,1/14/23,17:42:17,102,2023-01-14
1854,823,1/14/23,17:42:17,114,2023-01-14
1855,824,1/14/23,17:53:41,102,2023-01-14
1856,824,1/14/23,17:53:41,108,2023-01-14
1857,824,1/14/23,17:53:41,117,2023-01-14
1858,824,1/14/23,17:53:41,120,2023-01-14
1859,825,1/14/23,18:06:06,124,2023-01-14
1860,825,1/14/23,18:06:06,120,2023-01-14
1861,826,1/14/23,18:06:14,104,2023-01-14
1862,826,1/14/23,18:06:14,117,2023-01-14
1863,826,1/14/23,18:06:14,113,2023-01-14
1864,827,1/14/23,18:09:48,103,2023-01-14
1865,827,1/14/23,18:09:48,111,2023-01-14
1866,828,1/14/23,18:23:55,104,2023-01-14
1867,828,1/14/23,18:23:55,118,2023-01-14
1868,829,1/14/23,18:27:42,111,2023-01-14
1869,829,1/14/23,18:27:42,118,2023-01-14
1870,829,1/14/23,18:27:42,122,2023-01-14
1871,829,1/14/23,18:27:42,123,2023-01-14
1872,830,1/14/23,18:38:17,109,2023-01-14
1873,830,1/14/23,18:38:17,117,2023-01-14
1874,830,1/14/23,18:38:17,113,2023-01-14
1875,831,1/14/23,18:38:20,116,2023-01-14
1876,831,1/14/23,18:38:20,104,2023-01-14
1877,831,1/14/23,18:38:20,104,2023-01-14
1878,831,1/14/23,18:38:20,108,2023-01-14
1879,832,1/14/23,18:47:06,109,2023-01-14
1880,833,1/14/23,19:07:45,107,2023-01-14
1881,833,1/14/23,19:07:45,111,2023-01-14
1882,834,1/14/23,19:25:16,104,2023-01-14
1883,834,1/14/23,19:25:16,113,2023-01-14
1884,834,1/14/23,19:25:16,119,2023-01-14
1885,834,1/14/23,19:25:16,131,2023-01-14
1886,835,1/14/23,19:56:01,101,2023-01-14
1887,835,1/14/23,19:56:01,101,2023-01-14
1888,835,1/14/23,19:56:01,113,2023-01-14
1889,835,1/14/23,19:56:01,105,2023-01-14
1890,836,1/14/23,20:08:08,124,2023-01-14
1891,836,1/14/23,20:08:08,125,2023-01-14
1892,836,1/14/23,20:08:08,109,2023-01-14
1893,836,1/14/23,20:08:08,NULL,2023-01-14
1894,837,1/14/23,20:12:27,117,2023-01-14
1895,838,1/14/23,20:33:57,103,2023-01-14
1896,838,1/14/23,20:33:57,117,2023-01-14
1897,838,1/14/23,20:33:57,132,2023-01-14
1898,839,1/14/23,20:40:40,129,2023-01-14
1899,840,1/14/23,20:46:12,117,2023-01-14
1900,841,1/14/23,20:57:40,118,2023-01-14
1901,842,1/14/23,21:09:39,130,2023-01-14
1902,842,1/14/23,21:09:39,131,2023-01-14
1903,842,1/14/23,21:09:39,123,2023-01-14
1904,843,1/14/23,21:32:21,123,2023-01-14
1905,844,1/14/23,21:36:58,132,2023-01-14
1906,845,1/14/23,21:42:56,108,2023-01-14
1907,845,1/14/23,21:42:56,124,2023-01-14
1908,845,1/14/23,21:42:56,117,2023-01-14
1909,845,1/14/23,21:42:56,105,2023-01-14
1910,846,1/14/23,22:16:24,102,2023-01-14
1911,846,1/14/23,22:16:24,124,2023-01-14
1912,847,1/15/23,11:37:03,113,2023-01-15
1913,848,1/15/23,11:56:46,107,2023-01-15
1914,849,1/15/23,12:08:30,108,2023-01-15
1915,849,1/15/23,12:08:30,120,2023-01-15
1916,849,1/15/23,12:08:30,122,2023-01-15
1917,849,1/15/23,12:08:30,122,2023-01-15
1918,850,1/15/23,12:15:35,125,2023-01-15
1919,850,1/15/23,12:15:35,105,2023-01-15
1920,850,1/15/23,12:15:35,106,2023-01-15
1921,851,1/15/23,12:20:22,101,2023-01-15
1922,852,1/15/23,12:33:51,106,2023-01-15
1923,853,1/15/23,12:36:39,113,2023-01-15
1924,854,1/15/23,12:51:19,113,2023-01-15
1925,854,1/15/23,12:51:19,121,2023-01-15
1926,855,1/15/23,12:56:54,124,2023-01-15
1927,855,1/15/23,12:56:54,120,2023-01-15
1928,855,1/15/23,12:56:54,105,2023-01-15
1929,855,1/15/23,12:56:54,130,2023-01-15
1930,855,1/15/23,12:56:54,132,2023-01-15
1931,856,1/15/23,12:59:20,122,2023-01-15
1932,857,1/15/23,13:01:53,111,2023-01-15
1933,858,1/15/23,13:03:42,118,2023-01-15
1934,858,1/15/23,13:03:42,106,2023-01-15
1935,858,1/15/23,13:03:42,132,2023-01-15
1936,859,1/15/23,13:05:13,107,2023-01-15
1937,859,1/15/23,13:05:13,116,2023-01-15
1938,859,1/15/23,13:05:13,103,2023-01-15
1939,859,1/15/23,13:05:13,114,2023-01-15
1940,860,1/15/23,13:07:53,120,2023-01-15
1941,860,1/15/23,13:07:53,122,2023-01-15
1942,861,1/15/23,13:08:44,119,2023-01-15
1943,862,1/15/23,13:10:45,105,2023-01-15
1944,863,1/15/23,13:12:29,106,2023-01-15
1945,864,1/15/23,14:04:23,107,2023-01-15
1946,864,1/15/23,14:04:23,109,2023-01-15
1947,864,1/15/23,14:04:23,117,2023-01-15
1948,864,1/15/23,14:04:23,128,2023-01-15
1949,864,1/15/23,14:04:23,120,2023-01-15
1950,864,1/15/23,14:04:23,131,2023-01-15
1951,864,1/15/23,14:04:23,123,2023-01-15
1952,864,1/15/23,14:04:23,114,2023-01-15
1953,864,1/15/23,14:04:23,132,2023-01-15
1954,865,1/15/23,14:10:00,108,2023-01-15
1955,866,1/15/23,14:18:09,118,2023-01-15
1956,867,1/15/23,14:19:28,109,2023-01-15
1957,867,1/15/23,14:19:28,109,2023-01-15
1958,868,1/15/23,14:27:25,121,2023-01-15
1959,869,1/15/23,14:31:43,123,2023-01-15
1960,869,1/15/23,14:31:43,106,2023-01-15
1961,870,1/15/23,14:38:31,124,2023-01-15
1962,870,1/15/23,14:38:31,125,2023-01-15
1963,871,1/15/23,14:45:22,103,2023-01-15
1964,872,1/15/23,14:48:37,119,2023-01-15
1965,873,1/15/23,15:06:15,113,2023-01-15
1966,874,1/15/23,15:20:36,112,2023-01-15
1967,874,1/15/23,15:20:36,105,2023-01-15
1968,875,1/15/23,15:23:21,102,2023-01-15
1969,876,1/15/23,15:27:03,109,2023-01-15
1970,876,1/15/23,15:27:03,105,2023-01-15
1971,876,1/15/23,15:27:03,122,2023-01-15
1972,877,1/15/23,15:32:59,125,2023-01-15
1973,878,1/15/23,16:05:58,102,2023-01-15
1974,879,1/15/23,16:12:57,105,2023-01-15
1975,879,1/15/23,16:12:57,123,2023-01-15
1976,879,1/15/23,16:12:57,132,2023-01-15
1977,880,1/15/23,16:19:26,113,2023-01-15
1978,880,1/15/23,16:19:26,113,2023-01-15
1979,881,1/15/23,16:40:04,102,2023-01-15
1980,881,1/15/23,16:40:04,117,2023-01-15
1981,882,1/15/23,16:44:46,119,2023-01-15
1982,882,1/15/23,16:44:46,131,2023-01-15
1983,882,1/15/23,16:44:46,106,2023-01-15
1984,883,1/15/23,16:56:05,102,2023-01-15
1985,883,1/15/23,16:56:05,108,2023-01-15
1986,883,1/15/23,16:56:05,109,2023-01-15
1987,883,1/15/23,16:56:05,119,2023-01-15
1988,884,1/15/23,16:57:15,109,2023-01-15
1989,885,1/15/23,16:57:55,129,2023-01-15
1990,885,1/15/23,16:57:55,120,2023-01-15
1991,885,1/15/23,16:57:55,122,2023-01-15
1992,885,1/15/23,16:57:55,NULL,2023-01-15
1993,886,1/15/23,17:05:35,128,2023-01-15
1994,886,1/15/23,17:05:35,120,2023-01-15
1995,886,1/15/23,17:05:35,122,2023-01-15
1996,887,1/15/23,17:13:58,113,2023-01-15
1997,887,1/15/23,17:13:58,122,2023-01-15
1998,888,1/15/23,17:14:27,120,2023-01-15
1999,888,1/15/23,17:14:27,121,2023-01-15
2000,889,1/15/23,17:27:51,101,2023-01-15
2001,890,1/15/23,17:32:25,125,2023-01-15
2002,891,1/15/23,17:43:34,130,2023-01-15
2003,892,1/15/23,18:04:29,125,2023-01-15
2004,892,1/15/23,18:04:29,128,2023-01-15
2005,893,1/15/23,18:15:22,125,2023-01-15
2006,894,1/15/23,18:17:26,111,2023-01-15
2007,895,1/15/23,18:18:11,101,2023-01-15
2008,895,1/15/23,18:18:11,109,2023-01-15
2009,895,1/15/23,18:18:11,113,2023-01-15
2010,896,1/15/23,18:27:28,102,2023-01-15
2011,896,1/15/23,18:27:28,124,2023-01-15
2012,897,1/15/23,18:53:07,110,2023-01-15
2013,897,1/15/23,18:53:07,129,2023-01-15
2014,897,1/15/23,18:53:07,131,2023-01-15
2015,898,1/15/23,18:56:49,108,2023-01-15
2016,899,1/15/23,19:06:14,122,2023-01-15
2017,899,1/15/23,19:06:14,NULL,2023-01-15
2018,900,1/15/23,19:09:51,113,2023-01-15
2019,900,1/15/23,19:09:51,113,2023-01-15
2020,901,1/15/23,19:16:11,107,2023-01-15
2021,902,1/15/23,19:21:00,118,2023-01-15
2022,903,1/15/23,19:27:22,108,2023-01-15
2023,903,1/15/23,19:27:22,118,2023-01-15
2024,903,1/15/23,19:27:22,121,2023-01-15
2025,904,1/15/23,20:07:01,101,2023-01-15
2026,904,1/15/23,20:07:01,112,2023-01-15
2027,905,1/15/23,20:12:06,101,2023-01-15
2028,905,1/15/23,20:12:06,127,2023-01-15
2029,905,1/15/23,20:12:06,132,2023-01-15
2030,906,1/15/23,20:51:59,121,2023-01-15
2031,906,1/15/23,20:51:59,105,2023-01-15
2032,907,1/15/23,20:54:32,120,2023-01-15
2033,908,1/15/23,21:42:32,113,2023-01-15
2034,908,1/15/23,21:42:32,106,2023-01-15
2035,909,1/16/23,11:19:25,101,2023-01-16
2036,909,1/16/23,11:19:25,127,2023-01-16
2037,909,1/16/23,11:19:25,122,2023-01-16
2038,910,1/16/23,11:25:40,110,2023-01-16
2039,910,1/16/23,11:25:40,119,2023-01-16
2040,910,1/16/23,11:25:40,132,2023-01-16
2041,911,1/16/23,11:36:00,101,2023-01-16
2042,911,1/16/23,11:36:00,131,2023-01-16
2043,912,1/16/23,11:39:48,112,2023-01-16
2044,913,1/16/23,11:55:24,123,2023-01-16
2045,914,1/16/23,12:14:22,132,2023-01-16
2046,915,1/16/23,12:20:22,101,2023-01-16
2047,915,1/16/23,12:20:22,124,2023-01-16
2048,915,1/16/23,12:20:22,126,2023-01-16
2049,915,1/16/23,12:20:22,111,2023-01-16
2050,915,1/16/23,12:20:22,113,2023-01-16
2051,915,1/16/23,12:20:22,113,2023-01-16
2052,915,1/16/23,12:20:22,119,2023-01-16
2053,915,1/16/23,12:20:22,122,2023-01-16
2054,916,1/16/23,12:30:09,117,2023-01-16
2055,916,1/16/23,12:30:09,129,2023-01-16
2056,916,1/16/23,12:30:09,113,2023-01-16
2057,916,1/16/23,12:30:09,NULL,2023-01-16
2058,917,1/16/23,12:34:15,105,2023-01-16
2059,918,1/16/23,13:06:04,131,2023-01-16
2060,919,1/16/23,13:11:15,111,2023-01-16
2061,920,1/16/23,13:16:55,101,2023-01-16
2062,920,1/16/23,13:16:55,108,2023-01-16
2063,921,1/16/23,13:18:32,105,2023-01-16
2064,921,1/16/23,13:18:32,130,2023-01-16
2065,922,1/16/23,13:19:43,116,2023-01-16
2066,922,1/16/23,13:19:43,113,2023-01-16
2067,922,1/16/23,13:19:43,105,2023-01-16
2068,923,1/16/23,13:23:29,129,2023-01-16
2069,923,1/16/23,13:23:29,131,2023-01-16
2070,924,1/16/23,13:27:57,113,2023-01-16
2071,924,1/16/23,13:27:57,105,2023-01-16
2072,925,1/16/23,13:42:47,132,2023-01-16
2073,926,1/16/23,13:51:38,108,2023-01-16
2074,926,1/16/23,13:51:38,113,2023-01-16
2075,926,1/16/23,13:51:38,120,2023-01-16
2076,926,1/16/23,13:51:38,132,2023-01-16
2077,927,1/16/23,13:59:21,102,2023-01-16
2078,927,1/16/23,13:59:21,103,2023-01-16
2079,927,1/16/23,13:59:21,108,2023-01-16
2080,927,1/16/23,13:59:21,125,2023-01-16
2081,927,1/16/23,13:59:21,109,2023-01-16
2082,927,1/16/23,13:59:21,110,2023-01-16
2083,927,1/16/23,13:59:21,129,2023-01-16
2084,927,1/16/23,13:59:21,111,2023-01-16
2085,927,1/16/23,13:59:21,131,2023-01-16
2086,928,1/16/23,14:14:40,102,2023-01-16
2087,928,1/16/23,14:14:40,106,2023-01-16
2088,929,1/16/23,14:24:45,124,2023-01-16
2089,930,1/16/23,15:00:11,110,2023-01-16
2090,930,1/16/23,15:00:11,111,2023-01-16
2091,930,1/16/23,15:00:11,112,2023-01-16
2092,931,1/16/23,15:27:24,101,2023-01-16
2093,931,1/16/23,15:27:24,124,2023-01-16
2094,931,1/16/23,15:27:24,118,2023-01-16
2095,932,1/16/23,15:33:19,116,2023-01-16
2096,932,1/16/23,15:33:19,106,2023-01-16
2097,933,1/16/23,15:49:05,124,2023-01-16
2098,934,1/16/23,15:55:24,106,2023-01-16
2099,935,1/16/23,16:14:59,107,2023-01-16
2100,935,1/16/23,16:14:59,122,2023-01-16
2101,935,1/16/23,16:14:59,131,2023-01-16
2102,935,1/16/23,16:14:59,114,2023-01-16
2103,936,1/16/23,16:19:19,120,2023-01-16
2104,937,1/16/23,16:20:32,122,2023-01-16
2105,938,1/16/23,16:43:09,117,2023-01-16
2106,938,1/16/23,16:43:09,118,2023-01-16
2107,938,1/16/23,16:43:09,131,2023-01-16
2108,939,1/16/23,16:59:23,118,2023-01-16
2109,939,1/16/23,16:59:23,130,2023-01-16
2110,940,1/16/23,17:05:08,111,2023-01-16
2111,940,1/16/23,17:05:08,112,2023-01-16
2112,940,1/16/23,17:05:08,118,2023-01-16
2113,941,1/16/23,17:09:08,126,2023-01-16
2114,941,1/16/23,17:09:08,110,2023-01-16
2115,942,1/16/23,17:18:37,101,2023-01-16
2116,942,1/16/23,17:18:37,105,2023-01-16
2117,943,1/16/23,17:22:00,120,2023-01-16
2118,944,1/16/23,17:54:33,108,2023-01-16
2119,945,1/16/23,17:58:38,101,2023-01-16
2120,945,1/16/23,17:58:38,124,2023-01-16
2121,945,1/16/23,17:58:38,125,2023-01-16
2122,945,1/16/23,17:58:38,109,2023-01-16
2123,946,1/16/23,18:00:48,102,2023-01-16
2124,946,1/16/23,18:00:48,113,2023-01-16
2125,946,1/16/23,18:00:48,130,2023-01-16
2126,946,1/16/23,18:00:48,123,2023-01-16
2127,947,1/16/23,18:13:15,102,2023-01-16
2128,947,1/16/23,18:13:15,113,2023-01-16
2129,947,1/16/23,18:13:15,NULL,2023-01-16
2130,948,1/16/23,18:42:17,112,2023-01-16
2131,948,1/16/23,18:42:17,113,2023-01-16
2132,948,1/16/23,18:42:17,122,2023-01-16
2133,948,1/16/23,18:42:17,132,2023-01-16
2134,949,1/16/23,18:52:18,129,2023-01-16
2135,949,1/16/23,18:52:18,132,2023-01-16
2136,950,1/16/23,18:57:56,102,2023-01-16
2137,951,1/16/23,19:03:46,127,2023-01-16
2138,952,1/16/23,19:05:35,107,2023-01-16
2139,952,1/16/23,19:05:35,116,2023-01-16
2140,952,1/16/23,19:05:35,118,2023-01-16
2141,952,1/16/23,19:05:35,131,2023-01-16
2142,953,1/16/23,19:12:08,101,2023-01-16
2143,953,1/16/23,19:12:08,103,2023-01-16
2144,953,1/16/23,19:12:08,131,2023-01-16
2145,954,1/16/23,19:14:03,106,2023-01-16
2146,955,1/16/23,19:24:16,102,2023-01-16
2147,955,1/16/23,19:24:16,124,2023-01-16
2148,955,1/16/23,19:24:16,111,2023-01-16
2149,956,1/16/23,19:24:40,119,2023-01-16
2150,956,1/16/23,19:24:40,106,2023-01-16
2151,957,1/16/23,19:32:12,125,2023-01-16
2152,957,1/16/23,19:32:12,126,2023-01-16
2153,957,1/16/23,19:32:12,127,2023-01-16
2154,957,1/16/23,19:32:12,130,2023-01-16
2155,958,1/16/23,19:33:33,113,2023-01-16
2156,959,1/16/23,19:34:00,102,2023-01-16
2157,959,1/16/23,19:34:00,130,2023-01-16
2158,960,1/16/23,19:35:00,122,2023-01-16
2159,961,1/16/23,19:42:20,101,2023-01-16
2160,961,1/16/23,19:42:20,110,2023-01-16
2161,962,1/16/23,19:55:17,107,2023-01-16
2162,962,1/16/23,19:55:17,112,2023-01-16
2163,963,1/16/23,20:06:41,102,2023-01-16
2164,963,1/16/23,20:06:41,104,2023-01-16
2165,963,1/16/23,20:06:41,120,2023-01-16
2166,964,1/16/23,20:24:37,107,2023-01-16
2167,964,1/16/23,20:24:37,125,2023-01-16
2168,965,1/16/23,20:41:02,126,2023-01-16
2169,965,1/16/23,20:41:02,122,2023-01-16
2170,965,1/16/23,20:41:02,131,2023-01-16
2171,965,1/16/23,20:41:02,106,2023-01-16
2172,966,1/16/23,20:59:17,120,2023-01-16
2173,966,1/16/23,20:59:17,131,2023-01-16
2174,967,1/16/23,21:03:33,128,2023-01-16
2175,968,1/16/23,21:23:01,109,2023-01-16
2176,968,1/16/23,21:23:01,110,2023-01-16
2177,969,1/16/23,21:36:19,129,2023-01-16
2178,970,1/16/23,21:44:35,108,2023-01-16
2179,970,1/16/23,21:44:35,122,2023-01-16
2180,971,1/16/23,21:46:20,103,2023-01-16
2181,971,1/16/23,21:46:20,108,2023-01-16
2182,971,1/16/23,21:46:20,117,2023-01-16
2183,971,1/16/23,21:46:20,120,2023-01-16
2184,972,1/16/23,22:03:09,113,2023-01-16
2185,972,1/16/23,22:03:09,113,2023-01-16
2186,973,1/16/23,22:06:08,129,2023-01-16
2187,974,1/16/23,22:06:53,108,2023-01-16
2188,975,1/16/23,22:10:21,126,2023-01-16
2189,975,1/16/23,22:10:21,128,2023-01-16
2190,976,1/17/23,11:53:19,113,2023-01-17
2191,977,1/17/23,12:01:58,112,2023-01-17
2192,977,1/17/23,12:01:58,106,2023-01-17
2193,978,1/17/23,12:24:36,101,2023-01-17
2194,978,1/17/23,12:24:36,107,2023-01-17
2195,978,1/17/23,12:24:36,115,2023-01-17
2196,978,1/17/23,12:24:36,109,2023-01-17
2197,978,1/17/23,12:24:36,109,2023-01-17
2198,978,1/17/23,12:24:36,117,2023-01-17
2199,978,1/17/23,12:24:36,117,2023-01-17
2200,978,1/17/23,12:24:36,128,2023-01-17
2201,978,1/17/23,12:24:36,118,2023-01-17
2202,978,1/17/23,12:24:36,122,2023-01-17
2203,978,1/17/23,12:24:36,106,2023-01-17
2204,979,1/17/23,12:57:28,130,2023-01-17
2205,980,1/17/23,12:58:36,102,2023-01-17
2206,980,1/17/23,12:58:36,111,2023-01-17
2207,980,1/17/23,12:58:36,120,2023-01-17
2208,980,1/17/23,12:58:36,123,2023-01-17
2209,980,1/17/23,12:58:36,106,2023-01-17
2210,980,1/17/23,12:58:36,106,2023-01-17
2211,981,1/17/23,13:56:46,101,2023-01-17
2212,982,1/17/23,14:12:58,125,2023-01-17
2213,982,1/17/23,14:12:58,109,2023-01-17
2214,982,1/17/23,14:12:58,113,2023-01-17
2215,982,1/17/23,14:12:58,105,2023-01-17
2216,983,1/17/23,14:29:31,107,2023-01-17
2217,984,1/17/23,14:33:55,110,2023-01-17
2218,985,1/17/23,14:34:50,109,2023-01-17
2219,985,1/17/23,14:34:50,127,2023-01-17
2220,985,1/17/23,14:34:50,121,2023-01-17
2221,986,1/17/23,14:35:25,132,2023-01-17
2222,987,1/17/23,14:41:14,101,2023-01-17
2223,987,1/17/23,14:41:14,116,2023-01-17
2224,987,1/17/23,14:41:14,119,2023-01-17
2225,988,1/17/23,14:44:56,127,2023-01-17
2226,989,1/17/23,15:08:38,109,2023-01-17
2227,990,1/17/23,15:30:10,113,2023-01-17
2228,991,1/17/23,15:43:27,107,2023-01-17
2229,991,1/17/23,15:43:27,121,2023-01-17
2230,992,1/17/23,15:49:31,117,2023-01-17
2231,993,1/17/23,16:16:59,101,2023-01-17
2232,994,1/17/23,16:19:42,102,2023-01-17
2233,994,1/17/23,16:19:42,109,2023-01-17
2234,994,1/17/23,16:19:42,106,2023-01-17
2235,994,1/17/23,16:19:42,106,2023-01-17
2236,995,1/17/23,16:57:30,102,2023-01-17
2237,996,1/17/23,17:11:07,110,2023-01-17
2238,996,1/17/23,17:11:07,110,2023-01-17
2239,996,1/17/23,17:11:07,111,2023-01-17
2240,996,1/17/23,17:11:07,130,2023-01-17
2241,997,1/17/23,17:16:26,129,2023-01-17
2242,998,1/17/23,17:19:16,110,2023-01-17
2243,999,1/17/23,17:21:24,105,2023-01-17
2244,1000,1/17/23,17:24:24,115,2023-01-17
2245,1000,1/17/23,17:24:24,128,2023-01-17
2246,1001,1/17/23,17:28:05,107,2023-01-17
2247,1001,1/17/23,17:28:05,113,2023-01-17
2248,1001,1/17/23,17:28:05,122,2023-01-17
2249,1002,1/17/23,17:29:41,101,2023-01-17
2250,1002,1/17/23,17:29:41,104,2023-01-17
2251,1003,1/17/23,17:31:16,102,2023-01-17
2252,1003,1/17/23,17:31:16,102,2023-01-17
2253,1003,1/17/23,17:31:16,113,2023-01-17
2254,1004,1/17/23,17:44:05,NULL,2023-01-17
2255,1005,1/17/23,17:49:51,101,2023-01-17
2256,1005,1/17/23,17:49:51,120,2023-01-17
2257,1006,1/17/23,18:28:12,106,2023-01-17
2258,1006,1/17/23,18:28:12,132,2023-01-17
2259,1007,1/17/23,18:35:22,132,2023-01-17
2260,1008,1/17/23,18:49:59,108,2023-01-17
2261,1008,1/17/23,18:49:59,114,2023-01-17
2262,1009,1/17/23,18:58:24,108,2023-01-17
2263,1009,1/17/23,18:58:24,126,2023-01-17
2264,1010,1/17/23,19:15:11,107,2023-01-17
2265,1010,1/17/23,19:15:11,103,2023-01-17
2266,1010,1/17/23,19:15:11,127,2023-01-17
2267,1011,1/17/23,19:20:20,112,2023-01-17
2268,1012,1/17/23,19:25:32,126,2023-01-17
2269,1012,1/17/23,19:25:32,119,2023-01-17
2270,1013,1/17/23,19:26:40,121,2023-01-17
2271,1013,1/17/23,19:26:40,123,2023-01-17
2272,1014,1/17/23,19:38:17,104,2023-01-17
2273,1014,1/17/23,19:38:17,113,2023-01-17
2274,1014,1/17/23,19:38:17,119,2023-01-17
2275,1014,1/17/23,19:38:17,105,2023-01-17
2276,1015,1/17/23,19:42:51,106,2023-01-17
2277,1016,1/17/23,19:44:36,102,2023-01-17
2278,1016,1/17/23,19:44:36,109,2023-01-17
2279,1016,1/17/23,19:44:36,120,2023-01-17
2280,1017,1/17/23,20:13:32,102,2023-01-17
2281,1018,1/17/23,20:38:50,101,2023-01-17
2282,1018,1/17/23,20:38:50,102,2023-01-17
2283,1018,1/17/23,20:38:50,112,2023-01-17
2284,1019,1/17/23,20:50:54,109,2023-01-17
2285,1019,1/17/23,20:50:54,121,2023-01-17
2286,1019,1/17/23,20:50:54,130,2023-01-17
2287,1020,1/17/23,21:04:20,101,2023-01-17
2288,1020,1/17/23,21:04:20,101,2023-01-17
2289,1020,1/17/23,21:04:20,113,2023-01-17
2290,1020,1/17/23,21:04:20,105,2023-01-17
2291,1021,1/17/23,21:11:31,101,2023-01-17
2292,1021,1/17/23,21:11:31,102,2023-01-17
2293,1021,1/17/23,21:11:31,128,2023-01-17
2294,1021,1/17/23,21:11:31,113,2023-01-17
2295,1022,1/17/23,21:16:01,106,2023-01-17
2296,1023,1/17/23,21:20:18,110,2023-01-17
2297,1024,1/17/23,21:21:23,101,2023-01-17
2298,1025,1/17/23,21:49:00,112,2023-01-17
2299,1025,1/17/23,21:49:00,113,2023-01-17
2300,1025,1/17/23,21:49:00,132,2023-01-17
2301,1026,1/17/23,21:55:05,102,2023-01-17
2302,1026,1/17/23,21:55:05,108,2023-01-17
2303,1027,1/17/23,21:57:02,125,2023-01-17
2304,1028,1/17/23,22:02:45,111,2023-01-17
2305,1028,1/17/23,22:02:45,120,2023-01-17
2306,1029,1/17/23,22:06:27,120,2023-01-17
2307,1029,1/17/23,22:06:27,114,2023-01-17
2308,1030,1/17/23,22:13:59,113,2023-01-17
2309,1030,1/17/23,22:13:59,118,2023-01-17
2310,1030,1/17/23,22:13:59,120,2023-01-17
2311,1030,1/17/23,22:13:59,122,2023-01-17
2312,1031,1/18/23,11:39:03,108,2023-01-18
2313,1031,1/18/23,11:39:03,109,2023-01-18
2314,1032,1/18/23,11:45:13,101,2023-01-18
2315,1033,1/18/23,11:54:13,102,2023-01-18
2316,1034,1/18/23,12:07:59,101,2023-01-18
2317,1034,1/18/23,12:07:59,129,2023-01-18
2318,1034,1/18/23,12:07:59,111,2023-01-18
2319,1034,1/18/23,12:07:59,111,2023-01-18
2320,1034,1/18/23,12:07:59,113,2023-01-18
2321,1034,1/18/23,12:07:59,120,2023-01-18
2322,1034,1/18/23,12:07:59,121,2023-01-18
2323,1034,1/18/23,12:07:59,131,2023-01-18
2324,1035,1/18/23,12:13:15,102,2023-01-18
2325,1035,1/18/23,12:13:15,126,2023-01-18
2326,1035,1/18/23,12:13:15,117,2023-01-18
2327,1035,1/18/23,12:13:15,128,2023-01-18
2328,1036,1/18/23,12:49:29,108,2023-01-18
2329,1036,1/18/23,12:49:29,117,2023-01-18
2330,1036,1/18/23,12:49:29,129,2023-01-18
2331,1036,1/18/23,12:49:29,106,2023-01-18
2332,1037,1/18/23,13:04:54,107,2023-01-18
2333,1037,1/18/23,13:04:54,104,2023-01-18
2334,1037,1/18/23,13:04:54,108,2023-01-18
2335,1037,1/18/23,13:04:54,117,2023-01-18
2336,1038,1/18/23,13:14:59,109,2023-01-18
2337,1038,1/18/23,13:14:59,113,2023-01-18
2338,1039,1/18/23,13:33:31,108,2023-01-18
2339,1040,1/18/23,13:56:05,118,2023-01-18
2340,1040,1/18/23,13:56:05,106,2023-01-18
2341,1041,1/18/23,13:59:47,120,2023-01-18
2342,1042,1/18/23,14:06:19,112,2023-01-18
2343,1043,1/18/23,14:07:36,125,2023-01-18
2344,1043,1/18/23,14:07:36,113,2023-01-18
2345,1043,1/18/23,14:07:36,118,2023-01-18
